video-id,t-start,t-end,label,score
sbj_12,1794.18896484375,1822.0245361328125,4,0.06729817390441895
sbj_12,621.6642456054688,667.3206176757812,6,0.06647013127803802
sbj_12,1339.5816650390625,1360.4298095703125,12,0.06644792854785919
sbj_12,1844.0206298828125,1917.35595703125,4,0.06610208749771118
sbj_12,2507.730224609375,2551.02734375,3,0.06548520922660828
sbj_12,2289.084716796875,2329.224853515625,2,0.06548520922660828
sbj_12,457.6192321777344,533.5239868164062,1,0.06481621414422989
sbj_12,1718.2183837890625,1784.8363037109375,6,0.06441766768693924
sbj_12,1294.3555908203125,1361.1746826171875,8,0.0634823590517044
sbj_12,2256.349365234375,2301.4970703125,6,0.06301946938037872
sbj_12,457.6192321777344,533.5239868164062,6,0.0629849061369896
sbj_12,1527.8426513671875,1607.7471923828125,14,0.0629042387008667
sbj_12,1113.698486328125,1146.79638671875,10,0.06286885589361191
sbj_12,996.8004150390625,1015.9512329101562,10,0.06279382109642029
sbj_12,1220.4715576171875,1292.848876953125,13,0.061759643256664276
sbj_12,1718.2183837890625,1784.8363037109375,7,0.06172395125031471
sbj_12,2837.41064453125,2889.083740234375,15,0.06142404302954674
sbj_12,2369.778564453125,2468.15185546875,15,0.060863446444272995
sbj_12,739.3903198242188,831.8721923828125,7,0.06075190007686615
sbj_12,1984.1864013671875,2090.42822265625,9,0.06075190007686615
sbj_12,3125.5478515625,3145.84375,0,0.06030764430761337
sbj_12,278.8685302734375,375.5449523925781,5,0.06021282076835632
sbj_12,3154.240478515625,3219.07470703125,0,0.059866417199373245
sbj_12,1182.965576171875,1205.5567626953125,17,0.05943530425429344
sbj_12,2515.24658203125,2596.692626953125,16,0.05942872539162636
sbj_12,3265.3017578125,3269.016845703125,17,0.05942821875214577
sbj_12,59.53412628173828,133.69761657714844,1,0.0589006133377552
sbj_12,3250.5166015625,3270.0,6,0.058500077575445175
sbj_12,3154.441650390625,3248.889404296875,1,0.05834583938121796
sbj_12,2951.83251953125,3008.002685546875,17,0.05798311159014702
sbj_12,1915.4500732421875,1982.28466796875,1,0.057918086647987366
sbj_12,1396.5777587890625,1464.9754638671875,1,0.05738753825426102
sbj_12,2370.415283203125,2464.64599609375,12,0.05717659741640091
sbj_12,2781.266357421875,2824.72412109375,17,0.05707139894366264
sbj_12,392.0957946777344,425.1051940917969,2,0.0566641241312027
sbj_12,1604.566650390625,1685.9351806640625,3,0.0563860647380352
sbj_12,3052.45263671875,3089.932373046875,12,0.05634009838104248
sbj_12,22.142087936401367,112.6195297241211,7,0.05592617020010948
sbj_12,2480.747802734375,2546.65380859375,13,0.05582314357161522
sbj_12,1294.3555908203125,1361.1746826171875,11,0.055720288306474686
sbj_12,143.81927490234375,213.19227600097656,6,0.055310655385255814
sbj_12,2159.443359375,2192.02978515625,10,0.054743554443120956
sbj_12,2203.79052734375,2259.511962890625,6,0.05465923994779587
sbj_12,2090.072509765625,2109.99267578125,8,0.054354868829250336
sbj_12,1435.202392578125,1507.33056640625,0,0.054198723286390305
sbj_12,2913.94873046875,2918.6865234375,17,0.05378399416804314
sbj_12,1142.41943359375,1171.2772216796875,8,0.05360114201903343
sbj_12,1050.6761474609375,1122.7733154296875,8,0.053403329104185104
sbj_12,1915.4500732421875,1982.28466796875,7,0.05320620536804199
sbj_12,1966.049072265625,1989.8778076171875,6,0.05305441468954086
sbj_12,673.656005859375,700.0873413085938,11,0.052814021706581116
sbj_12,1178.64697265625,1186.645751953125,17,0.05276961624622345
sbj_12,30.382102966308594,118.26696014404297,16,0.052618950605392456
sbj_12,3223.1162109375,3270.0,4,0.052618950605392456
sbj_12,203.31689453125,256.0622863769531,1,0.05248459428548813
sbj_12,30.382102966308594,118.26696014404297,6,0.05241354927420616
sbj_12,2919.35107421875,2966.376708984375,5,0.05184546485543251
sbj_12,279.0145263671875,382.5477600097656,1,0.05184546485543251
sbj_12,2804.6396484375,2892.245849609375,2,0.05184546485543251
sbj_12,2972.81201171875,3038.06787109375,8,0.051792871206998825
sbj_12,787.452880859375,834.6561889648438,12,0.051676101982593536
sbj_12,1382.625244140625,1448.500244140625,11,0.05151410773396492
sbj_12,1718.2183837890625,1784.8363037109375,0,0.05115068703889847
sbj_12,519.0431518554688,597.3779907226562,1,0.051130786538124084
sbj_12,2289.084716796875,2329.224853515625,11,0.050893716514110565
sbj_12,2258.319091796875,2322.003662109375,15,0.05079945921897888
sbj_12,1113.698486328125,1146.79638671875,11,0.05053244158625603
sbj_12,410.1189270019531,483.0519104003906,17,0.050517670810222626
sbj_12,3027.870361328125,3066.9150390625,17,0.05017225071787834
sbj_12,1642.60986328125,1727.05859375,5,0.049958519637584686
sbj_12,1363.56494140625,1422.13427734375,8,0.0497734509408474
sbj_12,1669.1614990234375,1745.82470703125,3,0.049054909497499466
sbj_12,1213.524169921875,1318.21826171875,7,0.04885777831077576
sbj_12,2338.829833984375,2372.96826171875,13,0.04867657274007797
sbj_12,2804.6396484375,2892.245849609375,7,0.048496000468730927
sbj_12,1113.698486328125,1146.79638671875,5,0.04804735630750656
sbj_12,2203.79052734375,2259.511962890625,14,0.04793766140937805
sbj_12,1101.8924560546875,1128.8074951171875,17,0.04778006672859192
sbj_12,1629.22607421875,1703.6846923828125,2,0.04778006672859192
sbj_12,143.81927490234375,213.19227600097656,15,0.04778006672859192
sbj_12,3011.839111328125,3081.08837890625,7,0.04742587357759476
sbj_12,3253.469970703125,3269.238525390625,16,0.04731907695531845
sbj_12,2282.494873046875,2332.504638671875,13,0.04724971577525139
sbj_12,2833.9775390625,2908.922607421875,6,0.04720295965671539
sbj_12,1812.17529296875,1882.5234375,0,0.047153688967227936
sbj_12,547.947509765625,637.1790161132812,6,0.04713113605976105
sbj_12,1.0,59.66213607788086,1,0.04707816243171692
sbj_12,2157.49267578125,2182.7294921875,2,0.047074172645807266
sbj_12,633.5926513671875,689.5151977539062,10,0.04646466672420502
sbj_12,278.8685302734375,375.5449523925781,16,0.046378202736377716
sbj_12,2123.02099609375,2133.141357421875,17,0.04552200436592102
sbj_12,1893.232177734375,1960.314453125,6,0.0451989509165287
sbj_12,2660.268310546875,2732.94287109375,16,0.045183755457401276
sbj_12,2129.984619140625,2162.1513671875,12,0.04511024430394173
sbj_12,397.2664489746094,451.52197265625,4,0.044855110347270966
sbj_12,1527.8426513671875,1607.7471923828125,5,0.04484790191054344
sbj_12,2503.46923828125,2547.1630859375,15,0.04484197497367859
sbj_12,1986.547607421875,2023.199462890625,8,0.0447874590754509
sbj_12,280.61859130859375,375.1822509765625,3,0.0447600893676281
sbj_12,1544.721435546875,1621.0286865234375,3,0.044579166918992996
sbj_12,2544.5224609375,2618.77099609375,7,0.04456644132733345
sbj_12,182.34225463867188,251.46762084960938,3,0.04449278861284256
sbj_12,1953.378173828125,2048.460205078125,6,0.044418588280677795
sbj_12,2503.185302734375,2530.881103515625,4,0.044265881180763245
sbj_12,2625.316162109375,2722.132080078125,15,0.04418331757187843
sbj_12,1642.60986328125,1727.05859375,11,0.04401864856481552
sbj_12,1984.1864013671875,2090.42822265625,1,0.04401864856481552
sbj_12,2165.41064453125,2216.270263671875,1,0.043936531990766525
sbj_12,3127.25830078125,3157.9541015625,5,0.04369506239891052
sbj_12,2507.730224609375,2551.02734375,11,0.04352814331650734
sbj_12,3127.25830078125,3157.9541015625,16,0.04351438209414482
sbj_12,2752.7744140625,2820.7236328125,6,0.04338134452700615
sbj_12,176.8253936767578,243.27159118652344,4,0.04336663708090782
sbj_12,684.8629150390625,740.0424194335938,10,0.04332078620791435
sbj_12,3197.74072265625,3270.0,0,0.04273625463247299
sbj_12,1.0,59.66213607788086,4,0.042710963636636734
sbj_12,653.2360229492188,657.869140625,15,0.04269273206591606
sbj_12,2919.35107421875,2966.376708984375,17,0.04261177033185959
sbj_12,996.1796875,1056.0955810546875,14,0.04240382835268974
sbj_12,1312.1680908203125,1357.1358642578125,12,0.042347539216279984
sbj_12,1995.129150390625,2080.4794921875,12,0.04232459142804146
sbj_12,1981.72021484375,2040.717529296875,14,0.042245496064424515
sbj_12,2344.109130859375,2362.72119140625,17,0.042166538536548615
sbj_12,3057.615478515625,3084.4287109375,17,0.04202769696712494
sbj_12,280.61859130859375,375.1822509765625,11,0.042009055614471436
sbj_12,1363.56494140625,1422.13427734375,1,0.041995819658041
sbj_12,2098.300048828125,2103.51416015625,14,0.041617799550294876
sbj_12,870.121826171875,909.726806640625,10,0.0416046679019928
sbj_12,1021.6788940429688,1095.5096435546875,6,0.04153996706008911
sbj_12,1382.625244140625,1448.500244140625,10,0.041338760405778885
sbj_12,21.2587890625,120.41172790527344,8,0.04130730405449867
sbj_12,1776.453857421875,1852.1883544921875,1,0.04121261090040207
sbj_12,866.0282592773438,926.9346923828125,11,0.04109674692153931
sbj_12,734.0435180664062,783.5967407226562,12,0.04104406759142876
sbj_12,1984.1864013671875,2090.42822265625,7,0.04099902883172035
sbj_12,114.39030456542969,153.45835876464844,6,0.04099198430776596
sbj_12,1396.5777587890625,1464.9754638671875,0,0.04093398526310921
sbj_12,2159.39599609375,2202.752197265625,14,0.040888603776693344
sbj_12,2454.161865234375,2488.93017578125,13,0.040887944400310516
sbj_12,206.54127502441406,285.3404541015625,5,0.04079362004995346
sbj_12,1585.26513671875,1620.138916015625,11,0.04070413485169411
sbj_12,143.81927490234375,213.19227600097656,0,0.040692951530218124
sbj_12,1604.566650390625,1685.9351806640625,6,0.040692951530218124
sbj_12,1844.0206298828125,1917.35595703125,5,0.040616776794195175
sbj_12,2131.436279296875,2142.814453125,13,0.04054073989391327
sbj_12,1435.202392578125,1507.33056640625,8,0.04054073989391327
sbj_12,3197.74072265625,3270.0,8,0.04038906842470169
sbj_12,391.6940612792969,418.60919189453125,14,0.04037545248866081
sbj_12,1369.70751953125,1398.501953125,11,0.04029828682541847
sbj_12,1435.202392578125,1507.33056640625,1,0.04018035903573036
sbj_12,2701.27197265625,2771.310302734375,17,0.04008735716342926
sbj_12,2659.582763671875,2744.3720703125,0,0.03963883966207504
sbj_12,689.5057983398438,711.9677124023438,8,0.03963883966207504
sbj_12,3123.8359375,3180.307861328125,6,0.03959048166871071
sbj_12,3197.74072265625,3270.0,7,0.039048291742801666
sbj_12,3223.968017578125,3270.0,17,0.0390244759619236
sbj_12,759.1383056640625,856.2172241210938,9,0.038901980966329575
sbj_12,633.5926513671875,689.5151977539062,1,0.0388290211558342
sbj_12,1342.815673828125,1370.4129638671875,10,0.03875619173049927
sbj_12,2298.7783203125,2335.381591796875,15,0.038644395768642426
sbj_12,59.53412628173828,133.69761657714844,15,0.038321975618600845
sbj_12,2309.47314453125,2344.59375,17,0.03831404075026512
sbj_12,759.1383056640625,856.2172241210938,11,0.038127630949020386
sbj_12,2165.41064453125,2216.270263671875,15,0.03760863468050957
sbj_12,2580.918212890625,2651.544677734375,3,0.03760863468050957
sbj_12,388.5047607421875,476.25030517578125,0,0.03753800690174103
sbj_12,3069.152587890625,3128.031494140625,6,0.037474922835826874
sbj_12,1544.0662841796875,1569.878173828125,10,0.03747400641441345
sbj_12,1604.566650390625,1685.9351806640625,10,0.03746158629655838
sbj_12,1050.6761474609375,1122.7733154296875,13,0.037326887249946594
sbj_12,2281.37890625,2319.844482421875,6,0.03731328994035721
sbj_12,3117.74365234375,3142.716064453125,4,0.037256766110658646
sbj_12,344.4061584472656,403.7633056640625,1,0.03712509945034981
sbj_12,1776.453857421875,1852.1883544921875,6,0.0371025875210762
sbj_12,580.7281494140625,661.787109375,10,0.036937206983566284
sbj_12,866.0282592773438,926.9346923828125,14,0.03690806403756142
sbj_12,1021.6788940429688,1095.5096435546875,15,0.03690806403756142
sbj_12,2369.778564453125,2468.15185546875,13,0.03689807653427124
sbj_12,1108.8057861328125,1135.638671875,14,0.03676946833729744
sbj_12,580.7281494140625,661.787109375,16,0.03676946833729744
sbj_12,278.2135925292969,319.40875244140625,5,0.03667663037776947
sbj_12,657.8986206054688,691.7789306640625,14,0.03663136437535286
sbj_12,3214.791259765625,3270.0,1,0.036482442170381546
sbj_12,1812.17529296875,1882.5234375,3,0.036288294941186905
sbj_12,2506.997314453125,2556.52685546875,10,0.036288294941186905
sbj_12,1669.1614990234375,1745.82470703125,15,0.0361519381403923
sbj_12,1953.378173828125,2048.460205078125,11,0.03608394414186478
sbj_12,1396.5777587890625,1464.9754638671875,6,0.03608394414186478
sbj_12,684.8629150390625,740.0424194335938,1,0.03597972169518471
sbj_12,2363.404541015625,2454.06787109375,7,0.035745810717344284
sbj_12,2659.582763671875,2744.3720703125,7,0.0356801301240921
sbj_12,734.3706665039062,823.3679809570312,3,0.035611413419246674
sbj_12,736.0537109375,825.981689453125,13,0.03541073203086853
sbj_12,1844.0206298828125,1917.35595703125,7,0.035363271832466125
sbj_12,2580.918212890625,2651.544677734375,15,0.035326939076185226
sbj_12,1517.1810302734375,1537.3072509765625,10,0.03531055897474289
sbj_12,1085.485595703125,1127.675537109375,12,0.03527754917740822
sbj_12,1991.42138671875,2094.474853515625,15,0.03527754917740822
sbj_12,1327.6571044921875,1354.9718017578125,8,0.03523208573460579
sbj_12,736.0537109375,825.981689453125,14,0.03514484688639641
sbj_12,457.6192321777344,533.5239868164062,7,0.03493921458721161
sbj_12,7.47627067565918,84.26653289794922,0,0.03482726961374283
sbj_12,999.2192993164062,1040.501708984375,17,0.03481519594788551
sbj_12,344.4061584472656,403.7633056640625,14,0.03468821570277214
sbj_12,1544.721435546875,1621.0286865234375,6,0.03448674827814102
sbj_12,279.0145263671875,382.5477600097656,9,0.034423548728227615
sbj_12,203.31689453125,256.0622863769531,0,0.034406352788209915
sbj_12,1188.208251953125,1214.355712890625,12,0.034391917288303375
sbj_12,739.3903198242188,831.8721923828125,17,0.034358687698841095
sbj_12,1669.1614990234375,1745.82470703125,7,0.034313663840293884
sbj_12,1893.232177734375,1960.314453125,12,0.03422932326793671
sbj_12,945.826904296875,991.9996948242188,12,0.034100424498319626
sbj_12,1395.4700927734375,1449.7254638671875,8,0.03409551829099655
sbj_12,2804.6396484375,2892.245849609375,3,0.03397199511528015
sbj_12,1577.6412353515625,1619.1888427734375,10,0.03380025923252106
sbj_12,2373.25439453125,2467.856689453125,9,0.03373988717794418
sbj_12,2109.75146484375,2140.14208984375,17,0.033360596746206284
sbj_12,873.959716796875,949.2454223632812,6,0.03321117162704468
sbj_12,1522.148681640625,1604.05126953125,9,0.03321117162704468
sbj_12,1582.039794921875,1625.2237548828125,14,0.03317621722817421
sbj_12,3262.051513671875,3268.398681640625,17,0.03307589143514633
sbj_12,1677.664306640625,1727.5301513671875,2,0.03302121162414551
sbj_12,1844.0206298828125,1917.35595703125,0,0.03302104398608208
sbj_12,919.704345703125,994.6185302734375,10,0.03300853818655014
sbj_12,1152.364990234375,1188.3580322265625,8,0.032947078347206116
sbj_12,2911.746337890625,2926.86474609375,17,0.03287624567747116
sbj_12,182.34225463867188,251.46762084960938,10,0.03283695504069328
sbj_12,2837.41064453125,2889.083740234375,1,0.03258974477648735
sbj_12,2506.997314453125,2556.52685546875,14,0.03258974477648735
sbj_12,1050.6761474609375,1122.7733154296875,7,0.032466813921928406
sbj_12,1342.815673828125,1370.4129638671875,11,0.03219880163669586
sbj_12,2808.430908203125,2853.8759765625,17,0.032152704894542694
sbj_12,1169.2896728515625,1233.5394287109375,6,0.03210070729255676
sbj_12,2993.777099609375,3003.517822265625,12,0.032041117548942566
sbj_12,1435.202392578125,1507.33056640625,10,0.032037436962127686
sbj_12,1920.4718017578125,1953.7945556640625,4,0.032029759138822556
sbj_12,1050.6761474609375,1122.7733154296875,17,0.03193510323762894
sbj_12,321.10626220703125,428.58642578125,12,0.03168707340955734
sbj_12,1966.049072265625,1989.8778076171875,10,0.031618766486644745
sbj_12,457.6192321777344,533.5239868164062,3,0.031604330986738205
sbj_12,1669.1614990234375,1745.82470703125,6,0.03142843022942543
sbj_12,1519.97607421875,1553.768798828125,11,0.031426314264535904
sbj_12,3069.152587890625,3128.031494140625,1,0.03138042986392975
sbj_12,426.2840576171875,492.51116943359375,14,0.0313493013381958
sbj_12,1268.7755126953125,1339.5096435546875,13,0.031194142997264862
sbj_12,866.0282592773438,926.9346923828125,1,0.031084951013326645
sbj_12,388.5047607421875,476.25030517578125,9,0.03102618269622326
sbj_12,410.1189270019531,483.0519104003906,11,0.03102618269622326
sbj_12,280.61859130859375,375.1822509765625,4,0.03102618269622326
sbj_12,1216.052001953125,1275.0023193359375,12,0.03098307177424431
sbj_12,547.947509765625,637.1790161132812,0,0.03079216741025448
sbj_12,822.7407836914062,875.7286987304688,12,0.03076876327395439
sbj_12,2791.197998046875,2862.3818359375,6,0.03071822039783001
sbj_12,2974.36181640625,3015.988525390625,13,0.030675802379846573
sbj_12,2480.747802734375,2546.65380859375,9,0.030675802379846573
sbj_12,547.947509765625,637.1790161132812,15,0.03052375465631485
sbj_12,2625.316162109375,2722.132080078125,3,0.030409397557377815
sbj_12,1138.5924072265625,1158.27734375,4,0.030329255387187004
sbj_12,3123.8359375,3180.307861328125,7,0.030329255387187004
sbj_12,1219.2462158203125,1238.65869140625,13,0.03031580150127411
sbj_12,1798.8984375,1847.30908203125,14,0.03021458350121975
sbj_12,1991.42138671875,2094.474853515625,16,0.03021458350121975
sbj_12,2265.374755859375,2304.99560546875,17,0.03004336729645729
sbj_12,2999.96142578125,3038.458251953125,10,0.029816539958119392
sbj_12,2363.404541015625,2454.06787109375,5,0.02964751049876213
sbj_12,1113.698486328125,1146.79638671875,2,0.02964751049876213
sbj_12,391.6940612792969,418.60919189453125,4,0.02960384450852871
sbj_12,2752.7744140625,2820.7236328125,7,0.029514499008655548
sbj_12,2515.24658203125,2596.692626953125,6,0.029479410499334335
sbj_12,410.1189270019531,483.0519104003906,1,0.029442153871059418
sbj_12,279.0145263671875,382.5477600097656,17,0.029423579573631287
sbj_12,2289.084716796875,2329.224853515625,16,0.029423579573631287
sbj_12,519.0431518554688,597.3779907226562,11,0.029367854818701744
sbj_12,1227.6925048828125,1308.1602783203125,14,0.02931223064661026
sbj_12,1021.6788940429688,1095.5096435546875,11,0.0292824599891901
sbj_12,1138.5924072265625,1158.27734375,12,0.029267093166708946
sbj_12,1844.0206298828125,1917.35595703125,1,0.029265999794006348
sbj_12,3150.1025390625,3209.615966796875,4,0.029201289638876915
sbj_12,621.6642456054688,667.3206176757812,5,0.02909075655043125
sbj_12,2701.27197265625,2771.310302734375,1,0.02909075655043125
sbj_12,1798.6407470703125,1877.006591796875,8,0.02909075655043125
sbj_12,1138.9862060546875,1173.4691162109375,17,0.02904544211924076
sbj_12,3052.45263671875,3089.932373046875,2,0.029035642743110657
sbj_12,1050.6761474609375,1122.7733154296875,1,0.029035642743110657
sbj_12,1740.8817138671875,1795.3565673828125,16,0.029035642743110657
sbj_12,1718.2183837890625,1784.8363037109375,1,0.029026739299297333
sbj_12,1604.566650390625,1685.9351806640625,13,0.02898062951862812
sbj_12,2129.984619140625,2162.1513671875,2,0.02896488457918167
sbj_12,1172.8011474609375,1184.1805419921875,17,0.028897805139422417
sbj_12,410.1189270019531,483.0519104003906,2,0.028889158740639687
sbj_12,2972.81201171875,3038.06787109375,16,0.028870904818177223
sbj_12,191.13528442382812,246.78358459472656,2,0.02883852645754814
sbj_12,3223.1162109375,3270.0,3,0.02876158617436886
sbj_12,3146.324462890625,3210.53271484375,10,0.028707079589366913
